node,in_degree_weekday,out_degree_weekday,PageRank_weekday,HITS_hub_weekday,HITS_authority_weekday,in_degree_weekend,out_degree_weekend,PageRank_weekend,HITS_hub_weekend,HITS_authority_weekend
KATONG,0.06668557577121667,0.06287341401946063,0.057998597922033816,0.05887812237587484,0.06220481938801316,0.0733074424600735,0.07016773352754124,0.06222865032344743,0.07282390308512465,0.08245268394778463
KEAT HONG,0.10521011255434244,0.07671683961278503,0.0936962928054499,0.052347884947339024,0.07095301024779943,0.10079023208774242,0.07738405867820855,0.08730968715428679,0.05693733555030617,0.07279600843636627
KEBUN BAHRU,0.07618533551163395,0.09694856918104104,0.07151864220596874,0.044252151945113,0.024257702734982244,0.07926058734407208,0.1004853358332772,0.07384099429152145,0.04747388934809401,0.024605799733128448
KEMBANGAN,0.2326611869713356,0.2173683008981994,0.1935261920276578,0.27949453555975695,0.2572646514736899,0.23720583539614554,0.22970626742614456,0.19288982557308895,0.32655340271578454,0.29567298785555907
KENT RIDGE,0.01544493959680362,0.01915637410617378,0.016556939769368128,0.00763846881210847,0.007336574981944204,0.006340182377688116,0.007592546806999536,0.007063891980638799,0.002361702151598238,0.004349055915320108
KHATIB,0.3824132810216395,0.32071001591807013,0.3219732169293951,0.28832129391692063,0.3186390729116545,0.37570094906987617,0.3070132181648979,0.30848890123285017,0.31866126822574964,0.35646102359192067
KIAN TECK,0.03638033796832559,0.02392227950728716,0.03692506102467729,0.032240466648809994,0.06023071675914413,0.029484242606400087,0.021440328929723185,0.03284756580314338,0.032150768341866434,0.04825061456608613
KIM KEAT,0.017909116887038494,0.03818289470993918,0.016989457870497448,0.029488417552332,0.01154697876999937,0.018217151123435926,0.04379400039147066,0.017455236236475873,0.039236692837762155,0.01327029094164902
KOVAN,0.21836847770131984,0.21811379644003703,0.17634510061604927,0.14343300071120918,0.15737931090367976,0.22985314694980988,0.2391289638627136,0.18204397149264526,0.1900349596188482,0.20153765837307933
KRANJI,0.032838020970608,0.03253177647527008,0.043840602561075685,0.018096516980647116,0.01220658671911054,0.05511765762407023,0.0388486956415386,0.06684486604198824,0.025187791592749528,0.020954699522567163
LAKESIDE,0.10199051063292001,0.09445274176451908,0.09693040093268097,0.08688480765730448,0.09461896463922369,0.11555981013719496,0.1161762526555974,0.10756009197367036,0.13978335632576622,0.14306371361723874
LAVENDER,0.2514692377981007,0.2609115085507437,0.22174118780164398,0.20683957739619738,0.22120633607880985,0.3052210984919413,0.2917001391902352,0.2619104675480476,0.2601541658581184,0.3158725920759691
LEEDON PARK,0.08835238557871494,0.08724684658419338,0.08252164602393477,0.047374552789953873,0.054839273441736704,0.08911441087884113,0.0890537098030319,0.08525833816956088,0.05439150516065646,0.057918262573903194
LEONIE HILL,0.01049537353730564,0.011120795533110838,0.01025052065240305,0.0029332414179530715,0.005917118567970537,0.00934363242341581,0.01036605072892844,0.008802458360130922,0.004555676321838687,0.007159356131915491
LIM CHU KANG,0.0013147802703916218,0.004765069645355828,0.0012262432629260404,0.0032874404197619353,0.0012841298769519216,0.0064486701600102005,0.008838233787911928,0.006058223360307388,0.004489308440980114,0.004683675873372661
LITTLE INDIA,0.006985536616850067,0.006970858512679689,0.006517314103290286,0.0035441240646496273,0.003960413455432083,0.010709992060229134,0.012066957690049972,0.010089117812891455,0.0070926325529575935,0.006219385917959087
LIU FANG,0.01751869310117478,0.017256881530308136,0.018514846095015473,0.027805121960109768,0.03559599161949175,0.013796518335662932,0.012289488179844038,0.014393416984341994,0.0229134315902024,0.030972947079694856
LORONG 8 TOA PAYOH,0.06634751782420396,0.05790292871879323,0.06569079110363239,0.032603787820260695,0.046438064543998556,0.06512296778290994,0.05883822253019139,0.06351333236520068,0.03893300286654377,0.04906377849767827
